chunk_id,chunk_index,document_id,section_id,toc_page_range,token_count,citation_string,text_preview
5b3673eb-6e22-46e1-a520-0bfbc2f1b206,327,712771_000143774925011656,4f801202767a5b24646045e6a6df8b6b5dd819f8f4f7f6f6ed825f830f422655,,3,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 4f801202767a5b24646045e6a6df8b6b5dd819f8f4f7f6f6ed825f830f422655 | chunk 327", | 22
ce40f799-7026-41f8-81b8-f4ac9a9c820b,328,712771_000143774925011656,4f801202767a5b24646045e6a6df8b6b5dd819f8f4f7f6f6ed825f830f422655,,9,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 4f801202767a5b24646045e6a6df8b6b5dd819f8f4f7f6f6ed825f830f422655 | chunk 328",[IMAGE:b44.jpg] b44.jpg
1d47e42d-2e69-4b17-8e41-d534e9f5f3fa,329,712771_000143774925011656,4f801202767a5b24646045e6a6df8b6b5dd819f8f4f7f6f6ed825f830f422655,,31,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 4f801202767a5b24646045e6a6df8b6b5dd819f8f4f7f6f6ed825f830f422655 | chunk 329"," | ● | As discussed above, our Nominating and Corporate Governance Committee of our Board of Directors has been appointe"
4d082db8-7844-45e3-ae0b-278bf0fbc2f7,330,712771_000143774925011656,4f801202767a5b24646045e6a6df8b6b5dd819f8f4f7f6f6ed825f830f422655,,52,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 4f801202767a5b24646045e6a6df8b6b5dd819f8f4f7f6f6ed825f830f422655 | chunk 330"," | ● | We maintain, through an independent third party, a whistleblower hotline that is available seven days a week, 24 "
2290efd4-5680-48b6-9192-8bb8e9ebf9ef,331,712771_000143774925011656,4f801202767a5b24646045e6a6df8b6b5dd819f8f4f7f6f6ed825f830f422655,,50,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 4f801202767a5b24646045e6a6df8b6b5dd819f8f4f7f6f6ed825f830f422655 | chunk 331"," | ● | We maintain a detailed code of ethics, which includes provisions on conflicts of interest, and which is available"
fa2ff428-951d-4c4b-8213-a0f4ca05571d,332,712771_000143774925011656,4f801202767a5b24646045e6a6df8b6b5dd819f8f4f7f6f6ed825f830f422655,,37,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 4f801202767a5b24646045e6a6df8b6b5dd819f8f4f7f6f6ed825f830f422655 | chunk 332"," | ● | Our Board takes an active role in our cybersecurity risk program, and we maintain a cybersecurity training progra"
469499c3-b45b-4c28-a87a-ec278f6366d1,333,712771_000143774925011656,4f801202767a5b24646045e6a6df8b6b5dd819f8f4f7f6f6ed825f830f422655,,3,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 4f801202767a5b24646045e6a6df8b6b5dd819f8f4f7f6f6ed825f830f422655 | chunk 333", | 23
402eba24-5982-4fde-9fc0-b456b8faa8c1,334,712771_000143774925011656,4f801202767a5b24646045e6a6df8b6b5dd819f8f4f7f6f6ed825f830f422655,,9,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 4f801202767a5b24646045e6a6df8b6b5dd819f8f4f7f6f6ed825f830f422655 | chunk 334",[IMAGE:b45.jpg] b45.jpg
7dd5c079-c3ff-4975-a4b9-b220c984d7cb,335,712771_000143774925011656,4f801202767a5b24646045e6a6df8b6b5dd819f8f4f7f6f6ed825f830f422655,,76,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 4f801202767a5b24646045e6a6df8b6b5dd819f8f4f7f6f6ed825f830f422655 | chunk 335",The Compensation Committee (the “Committee”) and the Company are both committed to a pay-for-performance philosophy. Thi
c1474837-4d89-446a-a179-b2ab52b2820a,336,712771_000143774925011656,be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3,,13,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3 | chunk 336","Frank Sorrentino III ; Chairman, President & Chief Executive Officer"
42a74e32-8e4e-4264-a05d-af10846dc866,337,712771_000143774925011656,be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3,,13,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3 | chunk 337",William S. Burns: Senior Executive Vice President & Chief Financial Officer
edb0b425-d988-4563-949e-a188d578309c,338,712771_000143774925011656,be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3,,8,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3 | chunk 338",Elizabeth Magennis : ConnectOne Bank President
d6c8b98f-83d7-4160-874c-2e9b9fc3ad76,339,712771_000143774925011656,be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3,,12,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3 | chunk 339",Laura Criscione : Executive Vice President and Chief Compliance Officer
d01f11cb-61dd-41b7-866c-92e7d78bb846,340,712771_000143774925011656,be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3,,13,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3 | chunk 340",Michael O ’ Malley : Executive Vice President and Chief Risk Officer
2bac455a-c8a4-45be-9df1-ff22ad23ef4c,341,712771_000143774925011656,be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3,,9,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3 | chunk 341",[IMAGE:b46.jpg] b46.jpg
eb8ed6db-9666-4473-a7f0-70eb08948fcd,342,712771_000143774925011656,be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3,,9,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3 | chunk 342",[IMAGE:b47.jpg] b47.jpg
51bf8147-5b8d-4386-ac30-3dcbc552bca7,343,712771_000143774925011656,be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3,,4,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3 | chunk 343",2024 Financial Highlights
e2518786-30c0-4e3b-8317-fcf36923aaff,344,712771_000143774925011656,be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3,,207,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3 | chunk 344","Fiscal year 2024 was a volatile year for the banking industry, as the Federal Reserve’s “higher for longer” stance on in"
30767686-458c-4112-9e41-ff1c78d08c32,345,712771_000143774925011656,be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3,,21,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3 | chunk 345","In addition, we strengthened our balance sheet over the course of 2024, in the following ways:"
52d5c693-b5ae-4d5a-932c-8cdf21d07420,346,712771_000143774925011656,be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3,,16,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3 | chunk 346", | ● | Tangible book value per share increased by 3.4%
444b6392-373a-41f7-bc4e-4a627487430e,347,712771_000143774925011656,be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3,,22,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3 | chunk 347", | ● | The loan-to-deposit ratio improved to 105.8% from 110.7%
86cb9744-49a3-4ef8-8f7c-e06b426d8f38,348,712771_000143774925011656,be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3,,29,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3 | chunk 348"," | ● | All of our regulatory-based capital ratios increased, including our leverage ratio which improved by 47 basis poi"
23fb2ff2-b51c-4723-b09a-a034dc1bca65,349,712771_000143774925011656,be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3,,17,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3 | chunk 349", | ● | The CRE concentration ratio declined by 27 percentage points to 436%
eb3d9c65-4f7c-4f97-b473-3cb763277d03,350,712771_000143774925011656,be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3,,3,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3 | chunk 350", | 24
af25b5d3-a9ea-4650-839e-39cfa8257d25,351,712771_000143774925011656,be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3,,13,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3 | chunk 351",2024 Compensation Decisions in Support of our Pay for Performance Philosophy
64f3571e-eab7-419c-953e-cfcb52a54adb,352,712771_000143774925011656,be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3,,59,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | be1a9276c995fd2b43b186108b38bedebcc55679082d53663224b330cead2cc3 | chunk 352","Our executive compensation program, practices and pay decisions are designed to be directly aligned with shareholders th"
32ae2c1f-6687-45ad-8501-44af15580c78,353,712771_000143774925011656,452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0,,3,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0 | chunk 353",Our Compensation Approach
f270c834-4af6-432c-b35f-762bbfc102ba,354,712771_000143774925011656,452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0,,41,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0 | chunk 354",Our long-range mission is to produce value for our shareholders by providing outstanding service and responsiveness to t
c896a87d-5324-4634-92f3-7322e3d028e1,355,712771_000143774925011656,452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0,,68,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0 | chunk 355", | ● | Paying for performance through the use of a quantitative cash short-term incentive program and an equity-based lo
a3325468-a9da-412b-868c-a690b3dd0c38,356,712771_000143774925011656,452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0,,52,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0 | chunk 356"," | ● | Ensuring that our key NEOs maintain and hold a significant equity interest in the Company, thereby further aligni"
a1dcebe2-7a78-47d5-a5b4-bf66ef4e253a,357,712771_000143774925011656,452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0,,30,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0 | chunk 357", | ● | Creating balanced incentives that do not encourage NEOs to expose the Company to inappropriate risks by providing
697a0265-40cf-445b-8920-f0bc4910e995,358,712771_000143774925011656,452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0,,30,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0 | chunk 358"," | ● | Providing a market-competitive overall compensation package so that the Company may attract, retain and reward hi"
97376db0-ebc5-4067-a0cb-3247d4a74bc4,359,712771_000143774925011656,452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0,,20,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0 | chunk 359", | ● | Rewarding individuals based on their responsibility and achievements within a framework that is internally equita
cc1ff4cc-7772-4a55-a8c6-fbf2ffb383c8,360,712771_000143774925011656,452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0,,3,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0 | chunk 360",Performance-Based Compensation
502aa1d6-a104-4fc3-bb94-c9c6ba0b5a02,361,712771_000143774925011656,452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0,,107,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0 | chunk 361",A significant portion of our compensation program focuses on performance-based pay that rewards our achievements on an a
a70b2d93-73ca-4c43-9aba-9d1aff01176e,362,712771_000143774925011656,452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0,,32,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0 | chunk 362", | ● | A significant portion of target pay that is at-risk and based on performance (69% for CEO and 51% for other NEOs)
ec93f4e1-8644-4d1c-8398-f86a6ca2f9f0,363,712771_000143774925011656,452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0,,28,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0 | chunk 363", | ● | A meaningful portion of pay that is denominated as equity (39% for CEO and 26% for other NEOs).
0ed3d5a6-9afc-4458-90ed-e90ed4b2c5f6,364,712771_000143774925011656,452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0,,57,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0 | chunk 364","For 2024, 55% of our equity share grants for our CEO, Bank President, and CFO will vest only if predetermined 3-year per"
1f7d6d48-2b3b-4e5c-ae2e-a1a35e3b300a,365,712771_000143774925011656,452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0,,18,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0 | chunk 365",CEO Target Pay Mix | Other NEOs Target Pay Mix (1) |  | 
0b7a7aba-7301-4b17-9de3-ba9ed686aa3e,366,712771_000143774925011656,452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0,,18,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0 | chunk 366", | (1) | Weighted average of the named executive officers other than the CEO.
f73fb0eb-1f18-445e-bd8d-6ccaa793faae,367,712771_000143774925011656,452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0,,3,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0 | chunk 367", | 25
c1e0d5f9-7600-4790-a2d6-892ea07a216d,368,712771_000143774925011656,452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0,,9,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0 | chunk 368",[IMAGE:b48.jpg] b48.jpg
df056667-49e4-45f1-a436-97be51a45502,369,712771_000143774925011656,452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0,,40,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 452aa96101d1543d9b210fb9d9c5a0e2a31abddac28ff115363f571f5a61f5d0 | chunk 369",The design principles of our executive compensation programs are intended to protect and promote the interests of our st
165b2047-b94c-4e9f-b779-e9e39c70bc93,370,712771_000143774925011656,4be803f3e960da45edc66db4e56223a7ce96413bad7d72864e23be5b1f967076,,4,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 4be803f3e960da45edc66db4e56223a7ce96413bad7d72864e23be5b1f967076 | chunk 370",What We Do:
8fd822cf-30da-4951-9656-ed0fa6041c35,371,712771_000143774925011656,4be803f3e960da45edc66db4e56223a7ce96413bad7d72864e23be5b1f967076,,27,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 4be803f3e960da45edc66db4e56223a7ce96413bad7d72864e23be5b1f967076 | chunk 371","Pay for Performance . We provide a significant portion of pay based on performance (short- and long-term incentives, and"
60f17627-2b31-4362-94ec-41a5ff42bf92,372,712771_000143774925011656,4be803f3e960da45edc66db4e56223a7ce96413bad7d72864e23be5b1f967076,,37,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 4be803f3e960da45edc66db4e56223a7ce96413bad7d72864e23be5b1f967076 | chunk 372",Sound Risk Management . We discourage excessive risk taking and have designed our incentive plans with appropriate risk-
d10d0ee7-2810-415b-98bb-b699be66a02b,373,712771_000143774925011656,4be803f3e960da45edc66db4e56223a7ce96413bad7d72864e23be5b1f967076,,19,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 4be803f3e960da45edc66db4e56223a7ce96413bad7d72864e23be5b1f967076 | chunk 373",Caps on Incentives . We subject both short- and long-term incentive payments to caps.
f326a84b-cf18-4103-9634-3dd10bec74b3,374,712771_000143774925011656,4be803f3e960da45edc66db4e56223a7ce96413bad7d72864e23be5b1f967076,,31,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 4be803f3e960da45edc66db4e56223a7ce96413bad7d72864e23be5b1f967076 | chunk 374",Clawback . We have adopted a clawback policy meeting all NASDAQ requirements requiring the return of incentive compensat
9f438424-df58-4825-9bf0-b2a8150f80cc,375,712771_000143774925011656,4be803f3e960da45edc66db4e56223a7ce96413bad7d72864e23be5b1f967076,,20,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 4be803f3e960da45edc66db4e56223a7ce96413bad7d72864e23be5b1f967076 | chunk 375",Stock Ownership Guidelines . We require our executives and directors to own and hold significant shares in our Company.
716ef9a7-a787-4c87-90b1-007eb114002e,376,712771_000143774925011656,4be803f3e960da45edc66db4e56223a7ce96413bad7d72864e23be5b1f967076,,36,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 4be803f3e960da45edc66db4e56223a7ce96413bad7d72864e23be5b1f967076 | chunk 376",Double-Trigger Change-in-Control ( “ CIC ” ) . CIC benefits pursuant to employment or change-in-control agreements are o
620f359f-5495-48d6-a7b5-a6ec085f4b4a,377,712771_000143774925011656,4be803f3e960da45edc66db4e56223a7ce96413bad7d72864e23be5b1f967076,,11,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 4be803f3e960da45edc66db4e56223a7ce96413bad7d72864e23be5b1f967076 | chunk 377",Independence . The Committee engages an independent compensation consultant.
5ff2a967-9ae0-4696-a085-c133b2c7be3e,378,712771_000143774925011656,4be803f3e960da45edc66db4e56223a7ce96413bad7d72864e23be5b1f967076,,29,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 4be803f3e960da45edc66db4e56223a7ce96413bad7d72864e23be5b1f967076 | chunk 378",Competitive Benchmarking . The Committee engages an independent consultant to benchmark our compensation practices regul
79163bdd-c36f-4bd9-9476-3fbf78f550f2,379,712771_000143774925011656,1d09d709c5b454715ae8baf40ba9da0e42e33a954b12333703bfe14301f7341a,,33,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 1d09d709c5b454715ae8baf40ba9da0e42e33a954b12333703bfe14301f7341a | chunk 379","Vesting Requirements . Awards of deferred stock units and performance shares are made subject to vesting requirements, g"
d9237fdd-960d-493f-a74c-e98ced1c15cf,380,712771_000143774925011656,1d09d709c5b454715ae8baf40ba9da0e42e33a954b12333703bfe14301f7341a,,7,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 1d09d709c5b454715ae8baf40ba9da0e42e33a954b12333703bfe14301f7341a | chunk 380",What We Don ’ t Do:
8c0bc84a-8813-4faa-8109-0eb7837744ed,381,712771_000143774925011656,1d09d709c5b454715ae8baf40ba9da0e42e33a954b12333703bfe14301f7341a,,23,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 1d09d709c5b454715ae8baf40ba9da0e42e33a954b12333703bfe14301f7341a | chunk 381",Tax Gross-Ups . We do not provide excise tax gross-ups on benefits or in change-in-control agreements.
2520a159-9db5-426b-a110-a8dc1f79e2c3,382,712771_000143774925011656,1d09d709c5b454715ae8baf40ba9da0e42e33a954b12333703bfe14301f7341a,,23,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 1d09d709c5b454715ae8baf40ba9da0e42e33a954b12333703bfe14301f7341a | chunk 382",Stock Option Repricing . Our equity plans do not permit repricing of stock options that are out-of-the-money.
b0d9d7b7-73ef-42ee-b7ca-da5f9d997455,383,712771_000143774925011656,1d09d709c5b454715ae8baf40ba9da0e42e33a954b12333703bfe14301f7341a,,25,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 1d09d709c5b454715ae8baf40ba9da0e42e33a954b12333703bfe14301f7341a | chunk 383",Excessive Perquisites . We do not provide excessive perquisites for our executives and only have limited benefits that a
eedb88c3-16d1-46ee-980f-c4cc09a1b222,384,712771_000143774925011656,1d09d709c5b454715ae8baf40ba9da0e42e33a954b12333703bfe14301f7341a,,28,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 1d09d709c5b454715ae8baf40ba9da0e42e33a954b12333703bfe14301f7341a | chunk 384",Dividends on Unvested Stock Awards . We do not pay dividends or dividend equivalents on unearned performance units or de
77d024f5-80d7-4ecd-b1cd-1663f9839da1,385,712771_000143774925011656,1d09d709c5b454715ae8baf40ba9da0e42e33a954b12333703bfe14301f7341a,,127,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 1d09d709c5b454715ae8baf40ba9da0e42e33a954b12333703bfe14301f7341a | chunk 385","Hedging/Pledging . Our insider trading policy prohibits the purchase or sale of puts, calls, options, or other derivativ"
8d7abf98-dd6e-4115-89c6-98e66c412f62,386,712771_000143774925011656,1d09d709c5b454715ae8baf40ba9da0e42e33a954b12333703bfe14301f7341a,,7,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 1d09d709c5b454715ae8baf40ba9da0e42e33a954b12333703bfe14301f7341a | chunk 386",Say on Pay/Say on Frequency
fed6bd69-fa1b-49e2-a042-f5597231090f,387,712771_000143774925011656,1d09d709c5b454715ae8baf40ba9da0e42e33a954b12333703bfe14301f7341a,,128,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 1d09d709c5b454715ae8baf40ba9da0e42e33a954b12333703bfe14301f7341a | chunk 387","The Company solicited a shareholder advisory vote on executive compensation in 2024, which received approval of 95.2% of"
84293731-9954-4ef0-a3e5-470f7f69fcd7,388,712771_000143774925011656,34c11a884375e1a1ca8d66774667967398ef11ff1f10aa5d5f85e7f650edee82,,3,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 34c11a884375e1a1ca8d66774667967398ef11ff1f10aa5d5f85e7f650edee82 | chunk 388", | 26
e22a4c6c-bcb7-47bf-97d0-e93c4584e017,389,712771_000143774925011656,34c11a884375e1a1ca8d66774667967398ef11ff1f10aa5d5f85e7f650edee82,,9,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 34c11a884375e1a1ca8d66774667967398ef11ff1f10aa5d5f85e7f650edee82 | chunk 389",[IMAGE:b49.jpg] b49.jpg
f143bd83-e8b9-4bcf-8a87-f8bf569799c3,390,712771_000143774925011656,34c11a884375e1a1ca8d66774667967398ef11ff1f10aa5d5f85e7f650edee82,,200,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | 34c11a884375e1a1ca8d66774667967398ef11ff1f10aa5d5f85e7f650edee82 | chunk 390",We use our executive compensation programs to align the interests of executive officers with our shareholders. Our progr
00ef4baa-da19-43c3-9843-ed72873c8d0a,391,712771_000143774925011656,ba4383c064c8f0e49294a2e6ffb3f176ff68cda9329a82479fd52acb91240d37,,2,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | ba4383c064c8f0e49294a2e6ffb3f176ff68cda9329a82479fd52acb91240d37 | chunk 391",Base Salary
2696ee29-084f-40fe-a0ef-51c5e84d3073,392,712771_000143774925011656,ba4383c064c8f0e49294a2e6ffb3f176ff68cda9329a82479fd52acb91240d37,,19,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | ba4383c064c8f0e49294a2e6ffb3f176ff68cda9329a82479fd52acb91240d37 | chunk 392"," | ● | Provides a competitive level of fixed income based on role, experience and individual performance."
40a30468-d8fe-4ee4-890c-eaf0f70f76af,393,712771_000143774925011656,ba4383c064c8f0e49294a2e6ffb3f176ff68cda9329a82479fd52acb91240d37,,5,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | ba4383c064c8f0e49294a2e6ffb3f176ff68cda9329a82479fd52acb91240d37 | chunk 393",Annual Incentive Plan
9ac3bdac-7b2a-4bc2-8fa2-577fd520cb81,394,712771_000143774925011656,ba4383c064c8f0e49294a2e6ffb3f176ff68cda9329a82479fd52acb91240d37,,31,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | ba4383c064c8f0e49294a2e6ffb3f176ff68cda9329a82479fd52acb91240d37 | chunk 394"," | ● | Motivates and rewards executives for performance on key financial, operational and individual objectives in suppo"
c7f67db7-8bb3-4275-ace5-cbf7cc2b1baa,395,712771_000143774925011656,ba4383c064c8f0e49294a2e6ffb3f176ff68cda9329a82479fd52acb91240d37,,29,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | ba4383c064c8f0e49294a2e6ffb3f176ff68cda9329a82479fd52acb91240d37 | chunk 395", | ● | Rewards vary based on performance (higher performance will result in above market median pay; lower performance w
8f2cc467-6518-492f-a7c3-f006cdc89484,396,712771_000143774925011656,ba4383c064c8f0e49294a2e6ffb3f176ff68cda9329a82479fd52acb91240d37,,7,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | ba4383c064c8f0e49294a2e6ffb3f176ff68cda9329a82479fd52acb91240d37 | chunk 396",Long-Term Incentive Plan
acbea415-c341-4ea7-b6e1-d30415ea69ee,397,712771_000143774925011656,ba4383c064c8f0e49294a2e6ffb3f176ff68cda9329a82479fd52acb91240d37,,25,"ConnectOne Bancorp, Inc. | DEF 14A | 2025-04-11 | ba4383c064c8f0e49294a2e6ffb3f176ff68cda9329a82479fd52acb91240d37 | chunk 397", | ● | Aligns executives’ interests with those of shareholders through equity-based compensation and performance-conting
